Temperature,DewPoint,Humidity,Load
33.06,22.72,17.73,5095.28
33.1,22.78,17.81,4955.86
33.04,22.86,17.92,5194.88
32.82,22.81,17.87,5306.31
32.31,22.86,17.92,5227.59
30.54,24.68,20.07,5024.05
30.57,22.67,17.7,4982.26
30.55,21.8,16.76,5006.6
29.38,22.27,17.27,4932.6
27.78,23.03,18.05,4983.58
26.28,23.32,18.38,5214.03
25.48,23.22,18.27,5373.48
24.87,23.01,18.02,5131.89
24.36,22.9,17.88,4846.79
23.97,22.85,17.84,4547.03
23.64,22.81,17.79,4276.65
23.31,22.71,17.69,4066.82
23.04,22.59,17.55,3948.37
23.4,22.72,17.68,3951.42
24.69,23.35,18.35,3968.91
27.08,23.64,18.67,4050.74
29.23,23.71,18.74,4342.81
30.94,23.64,18.68,4851.39
32.1,23.35,18.37,5031.98
32.63,23.18,18.18,5147.14
32.73,23.17,18.19,5037.64
32.51,23.28,18.31,5251.24
31.94,23.62,18.7,5347.69
31.36,23.64,18.74,5210.74
29.48,25.15,20.57,4998.01
27.97,24.92,20.22,4898.37
27.26,24.53,19.72,4843.11
26.68,24.2,19.34,4721.94
26.14,23.93,19.01,4699.81
25.62,23.69,18.75,4932.14
25.12,23.48,18.5,5023.73
24.66,23.27,18.26,4840.84
24.25,23.07,18.05,4559.06
23.89,22.9,17.86,4319.35
23.55,22.71,17.67,4125.43
23.24,22.57,17.5,3974.13
22.98,22.4,17.31,3910.08
23.4,22.51,17.42,3930.73
24.55,22.91,17.84,3964.94
27.02,23.3,18.27,4031.23
29.36,23.12,18.08,4380.68
30.52,23.4,18.39,4829
31.27,23.64,18.69,5008.65
31.71,23.84,18.92,5060.43
31.92,23.92,19.04,4947.45
31.73,24.01,19.17,5166.12
31.23,24.23,19.43,5282.11
30.15,24.64,19.93,5185.06
28.08,25.15,20.53,4997.62
26.67,24.61,19.86,4954.42
26.05,24.19,19.37,4931.54
25.57,23.72,18.82,4757.15
25.28,23.12,18.14,4711.01
25.07,22.51,17.49,4928.98
24.67,22.03,16.96,5047.36
24.03,21.62,16.54,4867.74
23.22,21.26,16.18,4525.89
22.36,20.89,15.82,4249.79
21.63,20.5,15.44,4036.7
21.1,20.1,15.04,3860.95
20.7,19.73,14.7,3812.9
21.37,20.22,15.17,3831.73
23.39,20.61,15.51,3854.14
25.26,21.61,16.51,3927.67
28.68,21.17,16.08,4224.66
30.43,20.46,15.36,4667.76
31.05,20.66,15.57,4820.13
31.48,20.92,15.83,4908.01
31.62,20.91,15.85,4733.7
31.43,20.75,15.72,4865.68
30.57,21.18,16.14,4975.35
29.18,21.7,16.7,4952.39
26.63,22.82,17.86,4840.81
25.98,21.34,16.3,4784.02
26.1,20.48,15.45,4754.94
25.88,19.9,14.89,4551.87
25.25,19.57,14.58,4488.78
24.66,19.26,14.3,4639.68
24.11,18.95,14.03,4700.41
23.73,18.62,13.75,4476.43
23.52,18.28,13.46,4186.94
23.2,18.02,13.24,3971.4
22.47,17.92,13.15,3773.94
21.69,17.85,13.09,3640.97
20.77,17.78,13.03,3590.86
20.85,18.68,13.8,3640.9
23.52,19.25,14.28,3747.61
25.29,19.78,14.76,3803.39
28.18,20.47,15.41,4164.07
31.23,18.89,13.97,4594.18
32.16,19.04,14.11,4757.25
32.77,19.1,14.18,4825.35
32.99,18.75,13.88,4625.45
32.72,18.71,13.85,4797.69
32.26,18.71,13.87,4892.18
30.52,18.76,13.92,4866.69
27.46,21.35,16.35,4735.72
26.7,19.18,14.25,4734.22
26.52,18.27,13.45,4673.66
26.29,17.53,12.83,4504.86
25.95,16.96,12.37,4418.34
25.96,16.22,11.79,4589.48
25.44,15.82,11.52,4686.59
24.53,15.7,11.42,4485.08
23.38,15.92,11.57,4205.19
22.96,15.63,11.37,3962.7
22.57,15.38,11.19,3749.44
22.29,15.15,11.01,3599.09
22.33,14.78,10.76,3527.41
22.52,15.46,11.24,3546.88
24.24,16.61,12.09,3547.25
25.71,16.98,12.36,3558.4
27.99,18.65,13.75,3731.94
31.62,17.72,12.96,4060.51
32.86,17.87,13.09,4245.17
33.24,18.1,13.28,4295.85
33.27,18.56,13.68,4177.7
33.06,18.55,13.68,4284.68
32.7,18.74,13.86,4361.54
30.95,19.09,14.2,4362.62
27.35,21.89,16.88,4284.9
25.9,20.27,15.24,4396.34
25.32,19.58,14.58,4374.69
24.98,18.88,13.94,4246.47
24.7,18.27,13.42,4231.03
24.27,17.83,13.05,4398.65
23.66,17.54,12.82,4504.28
22.93,17.39,12.7,4327
22.12,17.31,12.63,4051.68
21.57,17.15,12.5,3840.93
21.32,16.9,12.31,3639.55
21.2,16.66,12.11,3514.82
20.96,16.5,12,3450.91
21.07,17.39,12.71,3417.31
22.63,17.94,13.13,3410.4
24.29,18.68,13.76,3372.72
27.05,20.32,15.26,3537.37
31.32,18.37,13.49,3781.09
32.95,17.96,13.15,3926.63
33.67,18.15,13.32,4026.79
33.83,18.19,13.38,3903.34
33.65,18.19,13.39,4059.45
33.41,18.31,13.5,4083.66
32.33,17.63,12.94,4074.26
30.01,20.11,15.19,4030.68
28.91,18.35,13.52,4143.36
27.73,18.26,13.43,4224.24
26.21,18.48,13.6,4192.62
24.88,18.52,13.63,4245.83
23.84,18.42,13.55,4437.22
22.93,18.28,13.42,4504.61
22.09,18.12,13.3,4347.51
21.34,17.95,13.16,4080.33
20.68,17.76,13.01,3875.09
20.11,17.58,12.86,3690.69
19.63,17.4,12.71,3546.42
19.25,17.25,12.58,3506.39
19.79,17.72,12.96,3534.46
22.44,18.22,13.37,3602.32
24.53,19.31,14.31,3674.63
27.42,20.83,15.73,3969.64
31.32,19.4,14.42,4399.98
33.3,18.28,13.44,4566.1
33.94,18.07,13.28,4583.58
34.19,18.18,13.38,4451.1
34.11,17.89,13.13,4622.88
34.02,17.97,13.23,4678.73
33.08,17.25,12.61,4654.52
30.9,20.02,15.05,4610.49
29.05,19.42,14.45,4590.38
27.12,19.95,14.93,4520.5
25.53,19.99,14.96,4400.74
24.35,19.71,14.71,4353.69
23.44,19.39,14.4,4525.71
22.68,19.09,14.13,4604.95
22.01,18.82,13.9,4443.49
21.42,18.59,13.7,4179.25
20.86,18.36,13.5,3965.39
20.39,18.16,13.34,3766.34
20,17.99,13.19,3632.61
19.69,17.82,13.05,3581.31
20.21,18.37,13.52,3619.07
22.64,18.62,13.7,3707.24
24.51,19.41,14.4,3748.88
27.87,19.93,14.88,4045.34
31.08,19.09,14.11,4391.4
32.7,18.47,13.57,4528.12
33.28,18.42,13.55,4553.81
33.34,18.66,13.78,4407.16
32.97,18.41,13.56,4605.12
32.46,18.78,13.9,4697.27
30.83,18.77,13.9,4656.31
27.21,21.73,16.71,4589.3
25.7,20.26,15.21,4543.52
24.98,19.62,14.62,4489.35
24.31,19.14,14.18,4260.8
23.59,18.76,13.84,4179.87
22.9,18.41,13.54,4318.98
22.21,18.09,13.26,4368.21
21.48,17.8,13.01,4181.7
20.76,17.53,12.8,3978.69
20.12,17.28,12.59,3775.66
19.59,17.05,12.41,3591.45
19.13,16.82,12.23,3480.02
18.77,16.59,12.05,3468.67
19.18,17.03,12.39,3534.32
21.54,17.12,12.45,3600.53
23.33,17.93,13.11,3640.65
26.02,19.73,14.69,3862.65
29.64,18.28,13.43,4186.55
31.07,16.95,12.32,4382.35
31.45,16.67,12.11,4390.07
31.45,16.31,11.84,4182.36
31.01,16.21,11.78,4277.06
29.93,17,12.4,4355.57
27.81,18.66,13.85,4334.45
24.29,18.77,13.88,4267.38
22.84,17.19,12.53,4319.4
22.08,16.29,11.82,4243.56
21.26,15.53,11.25,4032.86
20.42,14.92,10.82,3887.86
19.62,14.39,10.44,3935.98
18.88,13.91,10.13,3975.65
18.21,13.54,9.88,3835.98
17.64,13.26,9.7,3599.45
17.2,13.05,9.57,3407.26
16.86,12.88,9.47,3237.33
16.55,12.72,9.36,3124.83
16.25,12.56,9.26,3139.37
16.64,13.19,9.66,3228.93
19.97,14.34,10.41,3282.68
21.98,14.44,10.47,3296.46
24.56,16.55,12.01,3549.72
27.98,16.13,11.73,3941.77
29.8,13.92,10.13,4094.66
30.44,14.03,10.22,4115.73
30.66,14.35,10.45,3919.35
30.31,15.06,10.95,4026.16
29.59,16.38,11.92,4127.05
27.81,18.28,13.57,4152.72
24.87,18.78,13.91,4120.82
23.9,17.28,12.63,4168.82
23.23,16.86,12.3,4052.6
22.51,16.53,12.04,3793.31
21.71,16.3,11.86,3586.88
20.91,16.07,11.69,3611.37
20.16,15.83,11.5,3586.13
19.5,15.56,11.31,3452.14
18.87,15.4,11.19,3271.55
18.31,15.36,11.17,3114.94
17.85,15.47,11.25,2969.83
17.54,15.65,11.38,2885.99
17.29,15.74,11.44,2889.21
17.75,16.01,11.63,2957.59
20.11,16.16,11.74,3038.62
22.1,17.11,12.48,3002.43
24.87,19.05,14.12,3105.52
28.85,18.5,13.67,3301.82
31.2,17.14,12.51,3459.67
31.89,17.41,12.74,3508.07
32.15,17.58,12.89,3382.02
32.07,17.47,12.8,3400.3
31.67,17.99,13.25,3433
30.47,17.85,13.15,3383.42
28.07,19.52,14.65,3287.19
27.33,17.8,13.08,3366.35
26.94,17.23,12.6,3377.04
26.34,16.95,12.37,3323.77
25.96,16.51,12.04,3373.72
25.17,16.44,12,3441.74
24.62,16.22,11.84,3428.99
23.86,16.2,11.83,3307.87
22.56,16.52,12.07,3118.87
21.37,16.78,12.27,2973.29
20.49,16.94,12.37,2853.4
19.93,17,12.4,2779.45
19.57,17.03,12.42,2804.93
19.86,17.64,12.91,2891.31
22.45,18.33,13.46,3045.09
24.23,19.01,14.05,3109.95
27.14,19.93,14.88,3347.64
30.44,18.32,13.45,3768.41
31.27,18.32,13.47,3925.54
31.75,18.24,13.41,3843.14
31.89,18.01,13.24,3776.34
31.85,17.69,12.98,3865.43
31.6,17.72,13.03,3916.41
30.28,18.07,13.38,3908.61
27.36,20.1,15.12,3965.89
26,18.73,13.83,4075.09
25.06,18.3,13.47,4019.64
24.39,17.96,13.17,3835.55
23.85,18.03,13.22,3712.8
23.4,18.58,13.69,3703.04
23.2,19.06,14.12,3713.28
23.03,19.25,14.28,3576.13
22.99,19.38,14.4,3406.28
23,19.42,14.44,3276
22.79,19.35,14.37,3153.17
22.44,19.28,14.3,3084.91
22.12,19.15,14.17,3109.56
22.16,19.32,14.32,3126.96
23.51,19.2,14.2,3107.53
24.47,19.08,14.08,3181.94
26.06,19.94,14.87,3347.37
28.01,20.52,15.43,3579.07
28.64,20.91,15.81,3738.58
29.04,21.02,15.94,3782.43
28.94,21.2,16.13,3552.51
28.34,21.81,16.77,3346.62
27.43,21.9,16.87,3288.59
25.93,22.22,17.2,3292.31
24.17,22.31,17.28,3350.83
23.32,21.65,16.58,3521.87
22.79,21.14,16.04,3486.57
22.36,20.82,15.73,3349.07
22.03,20.72,15.62,3120.84
21.75,20.68,15.59,3017.13
21.55,20.65,15.56,2976.88
21.39,20.59,15.51,2861.25
21.17,20.47,15.4,2720.28
20.91,20.21,15.15,2628.75
20.55,19.75,14.72,2557.78
20.33,19.48,14.49,2505.8
20.29,19.49,14.5,2533.39
20.4,19.63,14.62,2683.71
20.97,20.02,14.97,2966.65
21.74,20.63,15.55,3124.16
22.77,21.43,16.35,3365.31
24.22,22.51,17.48,3627.63
25.51,23.11,18.14,3691.6
25.71,22.67,17.69,3652.88
25.27,22.1,17.09,3472.35
24.67,21.47,16.44,3452.23
23.99,21.03,16,3428.31
23.17,20.92,15.87,3437.53
22.1,20.66,15.61,3504.55
21.5,20.38,15.33,3636.21
21.08,20.07,15.03,3511.13
20.78,19.95,14.91,3245.53
20.62,19.89,14.85,3014.38
20.44,19.79,14.76,2843.08
20.08,19.67,14.67,2710.53
19.83,19.63,14.62,2543.44
19.74,19.57,14.57,2476.8
19.69,19.38,14.41,2297.92
19.41,19.12,14.18,2235.38
19.27,18.82,13.92,2216.8
19.05,18.53,13.65,2306.45
19.1,18.37,13.5,2527.44
20.22,18.73,13.8,2922.13
22.41,19.63,14.59,2952.05
25.03,20.14,15.05,3210.47
26.52,20.2,15.12,3530.88
27.36,20.01,14.94,3576.11
27.83,19.68,14.65,3612.76
27.97,19.27,14.29,3410.72
27.98,18.97,14.04,3408.35
27.52,19,14.06,3428.31
26.04,20.44,15.4,3460.75
23.54,19.85,14.83,3502.23
22.56,18.59,13.68,3657.32
21.87,18,13.16,3568.3
21.19,17.54,12.78,3332.8
20.55,17.16,12.46,3082.91
19.98,16.83,12.21,2960.16
19.41,16.55,11.99,2819.85
18.86,16.26,11.76,2644.16
18.33,15.95,11.53,2524.81
17.92,15.62,11.29,2459.82
17.65,15.27,11.04,2395.29
17.52,14.92,10.79,2370.26
17.56,14.58,10.55,2412.76
17.77,14.86,10.74,2585.56
20.36,16.82,12.18,2833.21
22.18,16.7,12.08,3006.2
24.45,18.48,13.53,3233.89
27.98,17.67,12.86,3554.33
29.26,17.05,12.36,3624.51
29.79,16.9,12.26,3766.17
29.85,16.79,12.19,3568.11
29.47,17.02,12.37,3558.38
28.59,17.89,13.09,3603.47
26.72,20.06,15.05,3566.73
24.33,18.55,13.66,3621.32
24.01,16.73,12.14,3749.3
23.46,15.9,11.49,3620.35
22.28,15.48,11.19,3353.53
20.98,15.1,10.91,3098.27
19.91,14.53,10.52,2953.36
18.97,13.86,10.07,2790.11
18.05,13.19,9.64,2611.36
17.09,12.55,9.25,2465.81
16.15,11.9,8.86,2355.98
15.37,11.25,8.49,2258.46
14.74,10.58,8.11,2243.04
14.2,9.94,7.76,2339.27
14.28,9.78,7.68,2581.07
17.21,10.44,8.03,2889.88
19.48,10.84,8.24,3046.05
22.13,13.31,9.71,3249.9
25.38,15.15,10.95,3487.69
28.1,14.45,10.46,3591.44
29.47,14.38,10.42,3583.44
29.83,14.86,10.75,3348.26
29.52,15.92,11.53,3418.87
28.57,17.47,12.73,3499.57
26.55,20.08,15.06,3499.47
24.04,17.71,12.96,3499.47
23.67,16.13,11.68,3665.07
23.01,15.64,11.31,3560.4
21.92,15.45,11.16,3273.63
20.62,15.36,11.09,2959.61
19.54,15.14,10.95,2824.62
18.76,14.81,10.72,2647.56
18.11,14.44,10.46,2481.05
17.52,14.09,10.23,2321.14
16.97,13.82,10.05,2244.31
16.5,13.64,9.92,2177.36
16.12,13.47,9.82,2173.29
15.79,13.36,9.75,2304.7
16,13.57,9.87,2590.08
18.36,14.18,10.28,2945.09
20.52,15.37,11.09,3110.04
23.5,17.27,12.53,3329.75
27.02,16.97,12.3,3582.79
29.2,16.39,11.84,3636.39
30.26,16.36,11.83,3764.55
30.78,16.54,11.97,3612.38
30.81,16.7,12.11,3547.82
30.67,17.15,12.48,3534.52
29.41,18.38,13.59,3575.26
28.64,16.31,11.86,3694.36
27.44,15.32,11.13,3777.54
25.65,16.5,11.96,3670.53
23.71,17.21,12.5,3412.64
21.99,17.69,12.88,3153.69
20.89,17.91,13.07,3007.6
20.2,18.06,13.19,2853.69
19.64,18.15,13.26,2660
19.05,18.23,13.34,2517.7
18.43,18.27,13.38,2437.75
17.86,18.19,13.31,2369.94
17.44,17.91,13.08,2373.41
17.08,17.58,12.79,2477.41
17.32,17.35,12.6,2687.01
19.52,17.82,12.97,2944.53
21.54,18.69,13.71,3051.4
24.78,18.59,13.61,3202
27.52,18.13,13.22,3432.3
28.84,18.21,13.3,3547.3
29.54,18.22,13.32,3518.55
29.74,17.97,13.12,3337.85
29.53,17.55,12.77,3348.23
28.58,18.19,13.31,3379.61
26.59,20.08,15,3424.5
23.64,19.59,14.52,3412.37
22.55,18.94,13.92,3590.56
21.93,18.7,13.71,3475.17
21.33,18.52,13.55,3241.07
20.72,18.31,13.36,3024.92
20.21,18.08,13.18,2892.01
19.76,17.83,12.97,2782.38
19.3,17.58,12.78,2602.3
18.79,17.35,12.59,2477.72
18.28,17.16,12.44,2401.1
17.86,17.05,12.35,2353.77
17.52,17.1,12.39,2425.8
17.26,17.21,12.46,2476.66
17.59,17.4,12.62,2564.5
19.44,18.07,13.15,2714.81
21.5,18.78,13.75,2842.91
24.11,18.99,13.93,3051.53
25.87,19.02,13.95,3301.94
27.03,18.65,13.65,3414.19
27.67,18.18,13.26,3421.26
27.78,18.1,13.2,3260.23
27.71,18.44,13.49,3255.33
27.41,17.94,13.07,3215.54
26.43,19.51,14.52,3153.44
25.36,18.49,13.53,3177.87
23.99,18.55,13.57,3240.45
22.73,18.82,13.81,2983.04
21.77,18.62,13.62,2781.72
21.16,18.48,13.51,2621.01
20.44,18.13,13.21,2532.48
19.76,17.8,12.93,2398.69
19.17,17.55,12.72,2237.86
18.61,17.29,12.51,2128.5
18.01,16.95,12.24,2068.75
17.61,16.72,12.07,2026.78
17.25,16.51,11.91,2061.23
16.93,16.33,11.77,2192.2
17.08,16.41,11.82,2482.08
19.1,17.15,12.38,2845.93
20.68,18.05,13.11,3046.6
24.16,18.18,13.22,3213.71
26.24,17.87,12.96,3371.29
26.89,17.94,13.03,3489.91
27.14,17.98,13.08,3449.91
27.06,17.91,13.03,3240.07
26.72,17.85,12.98,3263.37
26.03,17.97,13.08,3261.45
24.61,18.63,13.65,3275.74
22.41,19.44,14.36,3377.9
21.41,18.74,13.73,3485.69
20.83,18.26,13.32,3427.94
20.24,17.75,12.89,3421.97
19.52,17.03,12.32,2963.37
18.93,16.56,11.96,2659.87
18.31,16.18,11.67,2474.07
17.67,15.81,11.39,2298.22
17.02,15.43,11.12,2168.42
16.39,15.02,10.83,2094.25
15.81,14.61,10.55,2054.29
15.28,14.2,10.27,2072.53
14.85,13.86,10.04,2217.63
14.94,13.89,10.05,2526.66
16.98,14.39,10.38,2894.26
19.01,15.5,11.16,3097.38
22.23,16.35,11.79,3275.58
24.95,15.03,10.82,3435.73
25.83,15.03,10.82,3226.78
26.3,14.73,10.63,3398.63
26.43,14.26,10.32,3160.01
26.14,13.7,9.95,3104.58
25.31,14.12,10.23,3136.01
23.62,15.92,11.57,3205.68
21.47,15.02,10.86,3337.2
21.26,13.29,9.68,3467.92
21.33,12.32,9.07,3309.19
20.98,11.81,8.76,3040.67
20.67,11.4,8.52,2713.12
20.05,11.23,8.43,2505.4
19.06,11.28,8.46,2301.86
18.07,11.32,8.48,2100.54
16.78,11.46,8.55,1965.34
15.81,11.42,8.53,1901.07
15.29,11.18,8.39,1845.18
15.16,10.78,8.17,1874.11
15.33,10.3,7.91,2052.33
15.72,10.1,7.81,2403.36
17.23,12.19,8.98,2842.72
18.74,11.82,8.74,3057.57
20.93,13.72,9.91,3247.51
24.67,12.83,9.36,3404.04
26.06,12.56,9.19,3474.74
26.49,12.5,9.16,3414.06
26.44,12.58,9.21,3131.45
25.96,12.81,9.36,3154.79
24.97,14.07,10.18,3147.14
22.96,16.64,12.06,3106.45
20.31,15.3,11.03,3284.53
19.63,14.17,10.24,3418.06
19.16,13.59,9.85,3256.55
18.44,13.22,9.61,2980.11
17.56,12.95,9.44,2663.19
16.71,12.71,9.28,2484
15.99,12.47,9.15,2269.16
15.37,12.29,9.04,2094.91
14.82,12.13,8.95,1954.35
14.38,11.99,8.86,1897.85
14.09,11.81,8.76,1846.32
13.95,11.58,8.62,1890.43
13.9,11.34,8.48,2053.4
14.02,11.38,8.51,2367.56
16.28,13,9.46,2816.27
18.05,13.03,9.47,3030.45
20.59,14.79,10.63,3194.77
24.67,13.5,9.79,3346.69
26.07,13.1,9.53,3360.54
26.5,13.44,9.76,3327.36
26.68,13.43,9.76,3055.69
26.32,13.49,9.81,3079.07
25.56,14.32,10.35,3040.9
23.51,17.04,12.39,3060.34
21.3,14.88,10.74,3211.22
21.13,13.32,9.67,3351.71
21.32,12.19,8.97,3185.07
21.22,11.41,8.52,2911.27
21.17,10.82,8.19,2623.2
20.58,10.57,8.05,2423.34
19.63,10.5,8.02,2228.53
18.39,10.58,8.06,2045.03
17.44,10.53,8.03,1928.64
16.58,10.46,8,1866.99
16.08,10.3,7.9,1819.42
15.77,10.1,7.8,1869.25
15.52,9.94,7.71,2028.53
15.5,10.04,7.76,2387.68
17.05,12.31,9.04,2819.45
18.7,12.1,8.9,3050.45
21.07,14,10.08,3199.13
24.94,13.43,9.72,3470.73
26.93,13,9.46,3527.49
27.57,12.85,9.37,3473.51
27.71,12.79,9.34,3171.12
27.25,13.07,9.52,3158.19
26.48,13.98,10.11,3136.64
24.5,17.08,12.43,3170.18
22.67,14.31,10.32,3256.02
22.1,13.12,9.53,3301.88
21.68,12.52,9.16,3285.26
21.26,12.03,8.86,3001.46
20.5,11.8,8.73,2685.63
19.25,11.79,8.73,2501.47
17.59,11.86,8.77,2292.58
16.09,11.64,8.65,2083.76
15.05,11.19,8.39,1944.79
14.27,10.8,8.17,1854.41
13.65,10.45,7.98,1822.9
13.22,10.22,7.86,1849.7
12.94,10.05,7.77,2024.59
13.02,10.21,7.85,2345.62
16.13,12.07,8.89,2727.92
18.26,11.88,8.77,2932.46
20.54,13.89,10.02,3016.65
23.99,14.95,10.76,3195.92
26.54,12.78,9.33,3208.06
27.02,12.89,9.4,3144.85
27.02,13.12,9.55,2937.4
26.68,13.34,9.7,2883.7
25.76,14.65,10.58,2886.67
23.5,17.2,12.49,2906.45
20.8,15.04,10.84,3034.3
19.94,14.05,10.15,3212.54
18.95,13.72,9.93,3094.96
17.91,13.46,9.76,2840.53
17.07,13.1,9.53,2579.52
16.37,12.69,9.29,2386.07
15.71,12.28,9.04,2173.68
15.1,11.88,8.8,1980.45
14.54,11.5,8.58,1833.47
14.06,11.15,8.39,1772.94
13.65,10.84,8.21,1735.13
13.31,10.56,8.06,1774.25
13.04,10.31,7.93,1921.33
13.12,10.35,7.94,2180.69
16.36,12.19,8.98,2517.58
18.9,11.79,8.75,2714.15
21.21,13.59,9.85,2918.28
24.62,14.48,10.49,3107.22
27.53,11.83,8.8,3175.32
28.12,11.29,8.48,3132.01
28.04,11.34,8.52,2898.08
27.56,12.06,8.95,2864.65
26.89,12.76,9.37,2827.65
24.6,16.32,11.88,2810.09
22.78,13.12,9.6,2925.65
21.95,12.09,8.97,3106.73
21.16,11.71,8.73,2989.05
20.36,11.46,8.58,2792.55
19.82,11.06,8.35,2573.55
19.49,10.57,8.08,2399.48
19.1,10.12,7.85,2177.89
18.38,9.94,7.76,1982.47
17.34,9.92,7.75,1853.7
15.82,10.22,7.9,1785.96
14.33,10.49,8.04,1749.94
13.34,10.62,8.11,1801.94
12.73,10.67,8.13,1989.99
12.64,10.84,8.22,2369.8
15.45,12.13,8.95,2825.24
17.85,12.5,9.17,3054.91
20.65,14.09,10.18,3236.27
24.01,14.56,10.5,3388.04
26.44,13.99,10.15,3401.07
28.04,12.72,9.34,3350.45
28.51,12.37,9.12,3122.89
28.24,13.2,9.64,3130.78
27.46,13.07,9.55,3101.74
24.13,16.74,12.16,3090.78
20.74,14.63,10.57,3211.8
19.52,13.62,9.89,3352.13
18.73,13.05,9.52,3205.12
18.04,12.63,9.26,2942.63
17.4,12.33,9.07,2684.32
16.8,12.11,8.94,2469.97
16.26,11.93,8.84,2281.64
15.75,11.81,8.76,2038.6
15.25,11.72,8.71,1914.78
14.68,11.76,8.74,1834.1
14.12,11.9,8.82,1808.47
13.64,12,8.87,1842.75
13.18,12.05,8.9,2051.51
13.05,12.18,8.97,2389.39
14.69,12.75,9.31,2785.77
16.65,13.59,9.83,3068.72
19.78,14.83,10.65,3177.28
23.1,15.02,10.79,3371.51
25.44,15.14,10.89,3405.89
27.2,14.5,10.47,3324.47
27.93,13.86,10.05,3004.04
27.61,14.3,10.34,3120.61
26.5,14.92,10.77,3076.46
23.36,16.94,12.28,3050.45
20.42,15.01,10.83,3191.26
19.44,14.16,10.23,3347.42
18.68,13.7,9.92,3190.26
18.04,13.36,9.69,2889.56
17.58,13.15,9.56,2584.86
17.19,13.08,9.52,2405.53
16.71,13.01,9.48,2209.31
16.27,12.96,9.45,1965.25
16.02,13.06,9.52,1835.39
15.7,13.16,9.58,1786.41
15.41,13.24,9.63,1754.81
14.78,13.13,9.56,1801.18
14.55,13.12,9.55,1970.69
14.3,13.07,9.51,2293.98
15.94,13.43,9.73,2716.01
17.66,14.05,10.13,3050.87
20.4,15.17,10.89,3177.28
23.84,14.66,10.55,3377.07
26.07,14.23,10.27,3397.24
27.47,14.18,10.25,3308.1
28.31,13.77,10,3075.82
28.43,13.53,9.85,3088.27
27.81,14.22,10.34,2964.48
25.63,16.92,12.32,2990.97
21.94,16.01,11.56,2876.26
20.36,15.61,11.25,3077.17
19.49,15.33,11.04,2952.01
18.66,15.03,10.82,2807.88
17.9,14.69,10.58,2664.3
17.3,14.28,10.31,2512.41
16.87,13.82,10,2295.67
16.62,13.3,9.67,2112.67
16.46,12.79,9.35,1938.85
16.25,12.41,9.12,1831.73
15.88,12.22,9.01,1810.05
15.46,12.08,8.93,1841.9
15.12,11.98,8.87,1990.54
14.87,12.04,8.9,2211.85
15.91,13.54,9.82,2480.7
17.4,13.47,9.77,2608.55
19.72,14.3,10.31,2667.73
22.91,13.86,10.03,2707.24
24.87,13.7,9.93,2683.45
25.61,13.79,10,2584.97
25.85,13.83,10.03,2596
25.62,14.08,10.21,2300.51
25.04,14.64,10.61,2203.37
23.02,17.05,12.42,2223.78
20.59,15.34,11.08,2767.55
19.68,14.79,10.68,2705.38
19.2,14.38,10.39,2571.53
18.89,13.98,10.12,2433.74
18.55,13.63,9.89,2362.92
18.28,13.3,9.67,2333.28
18,12.99,9.48,2136.66
17.61,12.74,9.32,1924.72
17.24,12.53,9.2,1798.99
16.91,12.32,9.07,1741.16
16.68,12.12,8.95,1717.39
16.3,11.97,8.86,1758.55
15.74,11.85,8.78,1912.38
15.34,11.81,8.76,2083.99
16.39,13.48,9.78,2311.94
17.95,13.28,9.64,2481.53
20.01,14.51,10.45,2574.71
24.08,13.09,9.56,2641.53
25.08,11.96,8.85,2634.57
25.36,12.03,8.91,2551.58
25.4,12.73,9.35,2386.04
25.52,12.55,9.24,2175.36
24.5,13.08,9.62,2065.27
22.35,15.82,11.47,2048.11
21.17,12.58,9.28,2235.77
20.99,11.18,8.45,2524.25
20.81,10.25,7.91,2447.26
20.51,9.59,7.56,2363.34
20.25,9,7.27,2242.77
18.93,9.32,7.43,2060.62
17.6,9.67,7.6,1844.41
16.33,9.9,7.72,1659
15.38,9.89,7.72,1552.52
14.62,9.75,7.65,1496.85
14.04,9.53,7.54,1464.8
13.58,9.26,7.4,1526.24
13.17,9,7.27,1703.42
12.98,8.91,7.22,1991.37
15.14,10.67,8.13,2339.65
17.89,9.65,7.59,2620.93
19.85,10.8,8.2,2816.26
22.63,12.03,8.92,2862.45
25.12,10.26,7.92,2790.36
25.91,10.31,7.95,2617.6
25.96,10.84,8.25,2333.2
25.57,11.94,8.89,2236.38
24.39,13.79,10.04,2163.85
21.76,16.18,11.71,2183.07
19.71,13.81,10.04,2357.78
18.95,13.04,9.54,2550.74
18.26,12.61,9.27,2486.11
17.54,12.26,9.05,2397.97
16.85,11.9,8.85,2225.51
16.25,11.56,8.65,2063.88
15.7,11.23,8.46,1860.29
15.19,10.93,8.3,1695.03
14.68,10.67,8.15,1571.78
14.21,10.45,8.03,1516.62
13.87,10.25,7.92,1502.54
13.62,10.07,7.83,1527.83
13.44,9.92,7.75,1680.75
13.35,9.89,7.73,1901.91
15.75,11.94,8.86,2184.65
18.49,11.13,8.4,2431.63
20.49,12.5,9.2,2650.03
23.32,14.14,10.27,2842.35
26.11,12.42,9.16,2906.23
26.9,12,8.91,2830.91
26.9,12.23,9.05,2607.4
26.31,13.31,9.73,2534.72
25.26,14.5,10.51,2442.17
22.78,16.82,12.2,2446.36
21.81,13.53,9.85,2611.81
21.85,12.36,9.1,2825.88
21.51,11.82,8.78,2739.15
21.07,11.4,8.54,2553.23
20.16,11.23,8.44,2361.51
